customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,is_new_customer,is_long_term,total_revenue,charge_category,charge_ratio,num_services,is_monthly_contract,paperless_billing_binary,family_size
6029-CSMJE,Male,0,No,No,17,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",25.65,440.2,0,"1-2 years",0,0,436.05,Low,1.00721,0,1,1,0
9108-EJFJP,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",53.55,53.55,0,"0-1 year",1,0,53.55,Medium,0.981668,3,1,1,1
3161-ONRWK,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,"One year",Yes,"Bank transfer (automatic)",65.85,3928.3,0,"4+ years",0,1,3951,Medium,0.994003,5,0,1,2
3251-YMVWZ,Male,0,No,No,53,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",24.05,1301.9,0,"4+ years",0,1,1274.65,Low,1.02058,1,0,0,0
5766-ZJYBB,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.4,19.4,1,"0-1 year",1,0,19.4,Low,0.95098,1,1,0,0
0257-ZESQC,Female,1,Yes,No,27,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",75.2,1929.35,1,"2-4 years",0,0,2030.4,High,0.949764,2,1,1,1
4765-OXPPD,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,"Mailed check",65,663.05,1,"0-1 year",1,0,585,Medium,1.13148,5,1,0,2
1142-WACZW,Male,0,No,No,2,No,"No phone service",DSL,No,No,No,Yes,No,No,Month-to-month,No,"Bank transfer (automatic)",70.4,1398.6,1,"0-1 year",1,0,140.8,High,9.86319,1,1,0,0
4629-NRXKX,Female,0,Yes,Yes,2,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",70.4,1398.6,1,"0-1 year",1,0,140.8,High,9.86319,1,1,0,0
0674-EYYZV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",54.65,54.65,0,"0-1 year",1,0,54.65,Medium,0.982031,2,1,1,0
2990-IAJSV,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,"Two year",No,"Bank transfer (automatic)",92,6632.75,0,"4+ years",0,1,6624,High,1.00117,6,0,0,0
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",59,114.15,0,"0-1 year",1,0,118,Medium,0.959244,3,1,1,0
6304-IJFSQ,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",49.9,130.1,1,"0-1 year",1,0,149.7,Medium,0.863305,2,1,1,0
1355-KUSBG,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,"Electronic check",48.8,349.8,0,"0-1 year",1,0,341.6,Medium,1.02102,1,1,0,2
7102-JJVTX,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,"One year",No,"Mailed check",48.6,422.3,0,"0-1 year",1,0,437.4,Medium,0.963276,2,0,0,2
6518-LGAOV,Female,0,Yes,No,38,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",105,1398.6,1,"2-4 years",0,0,3990,High,0.350438,5,1,1,1
7657-DYEPJ,Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,"One year",Yes,"Credit card (automatic)",70.15,2497.35,1,"2-4 years",0,0,2665.7,High,0.936495,5,0,1,0
4503-BDXBD,Male,0,No,No,11,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,No,"Electronic check",74.95,815.5,1,"0-1 year",1,0,824.45,High,0.987946,2,1,0,0
5387-ASZNZ,Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,"One year",Yes,"Credit card (automatic)",63.85,4174.35,0,"4+ years",0,1,4214.1,Medium,0.990332,4,0,1,0
8718-PTMEZ,Female,0,No,No,13,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",31.05,347.25,1,"1-2 years",0,0,403.65,Low,0.858149,1,1,1,0
0567-XRHCU,Female,0,Yes,Yes,69,No,"No phone service",DSL,Yes,No,Yes,No,No,Yes,"Two year",Yes,"Credit card (automatic)",43.95,2960.1,0,"4+ years",0,1,3032.55,Medium,0.975787,3,0,1,2
7072-MBHEV,Female,1,Yes,Yes,11,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Credit card (automatic)",78.1,864.85,0,"0-1 year",1,0,859.1,High,1.00552,2,1,1,2
3269-ATYWD,Male,1,No,No,39,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",95.65,3759.05,1,"2-4 years",0,0,3730.35,High,1.00742,3,1,1,0
8626-PTQGE,Male,0,No,No,69,No,"No phone service",DSL,Yes,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",60.05,4176.7,0,"4+ years",0,1,4143.45,Medium,1.00778,5,0,1,0
8486-AYEQH,Female,0,No,No,31,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",76.05,2227.8,0,"2-4 years",0,0,2357.55,High,0.944563,1,1,1,0
6061-GWWAV,Male,0,No,Yes,29,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,"One year",No,"Mailed check",70.2,2894.55,0,"2-4 years",0,0,2035.8,High,1.42113,5,0,0,1
4568-KNYWR,Male,0,No,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,"Two year",Yes,"Credit card (automatic)",63.25,3342.45,0,"4+ years",0,1,3289,Medium,1.01594,4,0,1,0
2873-ZLIWT,Female,0,Yes,No,40,Yes,Yes,"Fiber optic",No,No,Yes,Yes,No,No,Month-to-month,Yes,"Electronic check",84.85,3303.05,1,"2-4 years",0,0,3394,High,0.972916,3,1,1,1
8226-BXGES,Male,0,Yes,No,64,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,No,No,"One year",No,"Bank transfer (automatic)",89.45,5692.65,0,"4+ years",0,1,5724.8,High,0.99421,4,0,0,1
2314-TNDJQ,Female,0,Yes,Yes,72,No,"No phone service",DSL,Yes,Yes,Yes,Yes,No,Yes,"Two year",No,"Credit card (automatic)",55.65,3880.05,0,"4+ years",0,1,4006.8,Medium,0.968125,5,0,0,2
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,"Two year",Yes,"Mailed check",59.6,3739.8,0,"4+ years",0,1,3874,Medium,0.96511,4,0,1,0
0689-NKYLF,Male,0,No,No,13,Yes,No,"Fiber optic",No,No,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",83.2,1060.6,1,"1-2 years",0,0,1081.6,High,0.979679,3,1,1,0
3523-QRQLL,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",69.5,1498.2,1,"1-2 years",0,0,1529,Medium,0.979216,4,0,1,1
6413-XKKPU,Male,0,Yes,Yes,17,Yes,No,"Fiber optic",Yes,No,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",89.4,1539.45,1,"1-2 years",0,0,1519.8,High,1.01226,4,1,1,2
8999-XXGNS,Female,1,Yes,No,72,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",105.75,7629.85,0,"4+ years",0,1,7614,High,1.00195,5,0,1,1
6927-WTFIV,Male,1,No,No,20,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Credit card (automatic)",71.3,1389.2,1,"1-2 years",0,0,1426,High,0.973511,1,1,0,0
2995-YWTCD,Female,0,Yes,Yes,19,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",24.9,467.7,0,"1-2 years",0,0,473.1,Low,0.986501,1,1,1,2
9492-TOKRI,Female,0,No,No,18,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",70.4,1527.35,1,"1-2 years",0,0,1267.2,High,1.20434,3,1,1,0
7032-LMBHI,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,"One year",No,"Electronic check",64.65,2347.85,0,"2-4 years",0,0,2392.05,Medium,0.981112,3,0,0,0
5469-CTCWN,Male,0,Yes,Yes,61,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",106,6547.7,1,"4+ years",0,1,6466,High,1.01248,5,1,1,2
0330-IVZHA,Female,0,Yes,No,5,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",69.95,330.15,1,"0-1 year",1,0,349.75,Medium,0.941269,1,1,0,1
7274-CGTOD,Male,0,No,No,62,No,"No phone service",DSL,Yes,Yes,Yes,Yes,No,No,"Two year",Yes,"Bank transfer (automatic)",43.7,2618.3,0,"4+ years",0,1,2709.4,Medium,0.96602,4,0,1,0
0853-NWIFK,Female,0,No,No,45,Yes,No,"Fiber optic",Yes,Yes,No,No,Yes,Yes,"One year",Yes,"Electronic check",100.3,4483.95,0,"2-4 years",0,0,4513.5,High,0.993233,5,0,1,0
9681-OXGVC,Female,0,No,No,5,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",100.5,514,1,"0-1 year",1,0,502.5,High,1.02085,4,1,1,0
1732-FEKLD,Female,0,No,No,54,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,No,"One year",Yes,"Bank transfer (automatic)",70.4,5121.75,0,"4+ years",0,1,3801.6,High,1.34691,4,0,1,0
3898-BSJYF,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,"One year",No,"Electronic check",73.55,693.3,0,"0-1 year",1,0,735.5,High,0.941344,5,0,0,1
3807-XHCJH,Female,0,Yes,Yes,29,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",20,1398.6,0,"2-4 years",0,0,580,Low,2.40723,1,1,0,2
2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Electronic check",19.95,927.1,0,"2-4 years",0,0,917.7,Low,1.00914,1,0,1,2
1173-NOEYG,Male,0,Yes,No,27,Yes,No,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,No,"Electronic check",90.15,2423.4,0,"2-4 years",0,0,2434.05,High,0.995216,3,1,0,1
3132-TVFDZ,Male,1,Yes,No,57,No,"No phone service",DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",44.85,2572.95,1,"4+ years",0,1,2556.45,Medium,1.00606,2,1,1,1
3814-MLAXC,Female,0,No,No,31,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,Month-to-month,Yes,"Credit card (automatic)",79.85,2404.15,1,"2-4 years",0,0,2475.35,High,0.970844,2,1,1,0
0281-CNTZX,Male,0,Yes,No,63,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Electronic check",19.95,1234.8,0,"4+ years",0,1,1256.85,Low,0.981675,1,0,1,1
3170-GWYKC,Female,0,No,No,60,Yes,No,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",104.95,6236.75,0,"4+ years",0,1,6297,High,0.990275,6,1,1,0
1768-HNVGJ,Female,1,No,No,45,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",70.05,3062.45,0,"2-4 years",0,0,3152.25,High,0.971204,3,1,1,0
8713-IGZSO,Male,0,No,No,2,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",24.85,62,0,"0-1 year",1,0,49.7,Low,1.22288,1,1,0,0
9094-AZPHK,Female,0,No,No,15,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",100.15,1415,0,"1-2 years",0,0,1502.25,High,0.941294,4,1,1,0
5315-CKEQK,Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,"One year",Yes,"Electronic check",51,1381.8,0,"2-4 years",0,0,1428,Medium,0.96697,1,0,1,2
5884-FBCTL,Female,0,Yes,Yes,72,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",25.1,1857.85,0,"4+ years",0,1,1807.2,Low,1.02746,1,1,0,2
7241-AJHFS,Male,0,No,No,32,Yes,Yes,"Fiber optic",Yes,No,No,Yes,No,No,Month-to-month,No,"Bank transfer (automatic)",87.65,2766.4,0,"2-4 years",0,0,2804.8,High,0.985958,3,1,0,0
5158-RIVOP,Female,0,Yes,Yes,11,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.9,202.3,0,"0-1 year",1,0,229.9,Low,0.876137,1,0,0,2
2580-ASVVY,Female,0,Yes,No,37,No,"No phone service",DSL,Yes,No,No,No,Yes,No,"Two year",No,"Electronic check",45.4,1593.1,0,"2-4 years",0,0,1679.8,Medium,0.947822,2,0,0,1
7727-SHVZV,Female,0,No,No,9,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",19.5,150.35,0,"0-1 year",1,0,175.5,Low,0.851841,1,1,0,0
2717-HVIZY,Female,0,No,Yes,8,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.05,163.6,0,"0-1 year",1,0,160.4,Low,1.01363,1,1,0,1
7181-OQCUT,Male,0,No,No,21,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,Month-to-month,No,"Mailed check",103.85,2215,0,"1-2 years",0,0,2180.85,High,1.01519,5,1,0,0
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",112.25,8041.65,0,"4+ years",0,1,8082,High,0.994884,6,0,1,2
8383-SGHJU,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,"One year",No,"Electronic check",59.4,1952.8,0,"2-4 years",0,0,1960.2,Medium,0.995717,3,0,0,0
0129-KPTWJ,Male,0,Yes,No,72,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.65,6747.35,0,"4+ years",0,1,6814.8,High,0.989957,4,1,1,1
8242-SOQUO,Female,1,No,No,5,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",84.7,392.5,0,"0-1 year",1,0,423.5,High,0.924617,3,1,1,0
8028-PNXHQ,Male,0,Yes,Yes,62,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Electronic check",24.25,1424.6,0,"4+ years",0,1,1503.5,Low,0.946893,1,0,1,2
5989-PGKJB,Female,0,No,No,16,Yes,No,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,Yes,"Electronic check",86.25,1340.1,0,"1-2 years",0,0,1380,High,0.970384,3,1,1,0
9277-JOOMO,Male,0,No,No,3,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",24.6,86.35,0,"0-1 year",1,0,73.8,Low,1.15441,1,1,0,0
8999-YPYBV,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Mailed check",84.35,3858.05,0,"2-4 years",0,0,3795.75,High,1.01615,7,0,1,2
8410-BGQXN,Male,0,No,No,4,Yes,No,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.4,93.4,0,"0-1 year",1,0,77.6,Low,1.1883,1,1,0,0
8903-XEBGX,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",55.3,108.65,0,"0-1 year",1,0,110.6,Medium,0.973566,2,1,1,1
6870-ECSHE,Female,0,No,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.45,34.8,0,"0-1 year",1,0,40.9,Low,0.830549,1,0,0,0
5542-TBBWB,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",69.9,69.9,0,"0-1 year",1,0,69.9,Medium,0.985896,1,1,1,0
6651-RLGGM,Male,0,Yes,No,67,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",70.4,1688.9,0,"4+ years",0,1,4716.8,High,0.357985,1,0,0,1
4659-NZRUF,Female,0,No,No,19,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Month-to-month,Yes,"Electronic check",95.15,1789.25,1,"1-2 years",0,0,1807.85,High,0.989164,4,1,1,0
2826-DXLQO,Male,1,Yes,No,7,No,"No phone service",DSL,Yes,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",29.8,220.45,0,"0-1 year",1,0,208.6,Low,1.05177,1,1,0,1
9469-WEJBT,Male,0,Yes,No,37,Yes,No,"Fiber optic",No,No,Yes,Yes,No,Yes,Month-to-month,Yes,"Electronic check",90.35,3419.3,0,"2-4 years",0,0,3342.95,High,1.02253,4,1,1,1
1334-PDUKM,Female,0,Yes,No,68,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,No,"One year",No,"Credit card (automatic)",86.45,5762.95,0,"4+ years",0,1,5878.6,High,0.98016,3,0,0,1
5233-GEEAX,Male,1,No,No,8,No,"No phone service",DSL,No,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",29.4,221.9,1,"0-1 year",1,0,235.2,Low,0.939458,1,1,1,0
4652-ODEVH,Male,0,Yes,Yes,45,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",24.45,1088.25,0,"2-4 years",0,0,1100.25,Low,0.988195,1,0,0,2
8961-QDZZJ,Female,0,Yes,Yes,57,Yes,No,"Fiber optic",No,Yes,No,No,Yes,Yes,"One year",Yes,"Electronic check",95,5535.8,0,"4+ years",0,1,5415,High,1.02212,4,0,1,2
7294-TMAOP,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",90.55,90.55,1,"0-1 year",1,0,90.55,High,0.989077,3,1,0,0
2013-SGDXK,Female,0,No,No,1,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,No,"Electronic check",84.3,84.3,1,"0-1 year",1,0,84.3,High,0.988277,3,1,0,0
8696-JKZNU,Female,1,No,No,37,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",76.25,2841.55,1,"2-4 years",0,0,2821.25,High,1.00684,1,1,1,0
1958-RNRKS,Male,0,Yes,No,30,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",49.9,1441.95,0,"2-4 years",0,0,1497,Medium,0.962583,1,1,0,1
9558-IHEZX,Female,0,No,No,71,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Credit card (automatic)",106.75,7283.25,0,"4+ years",0,1,7579.25,High,0.960819,6,0,1,0
3646-ITDGM,Female,0,No,No,56,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.7,1051.9,0,"4+ years",0,1,1103.2,Low,0.952635,1,0,0,0
6967-PEJLL,Male,0,Yes,Yes,37,No,"No phone service",DSL,Yes,No,Yes,Yes,No,No,"One year",Yes,"Electronic check",40.2,1525.35,0,"2-4 years",0,0,1487.4,Medium,1.02483,3,0,1,2
9896-UYMIE,Male,0,No,No,66,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",114.3,7383.7,0,"4+ years",0,1,7543.8,High,0.978648,7,0,1,0
4137-BTIKL,Male,0,No,No,2,Yes,Yes,"Fiber optic",Yes,No,No,No,No,Yes,Month-to-month,No,"Mailed check",90.75,174.75,0,"0-1 year",1,0,181.5,High,0.957534,3,1,0,0
6400-BWQKW,Male,0,No,No,6,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",79.05,434.5,1,"0-1 year",1,0,474.3,High,0.914159,2,1,1,0
8450-UYIBU,Female,1,No,No,35,No,"No phone service",DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",39.85,1434.6,0,"2-4 years",0,0,1394.75,Medium,1.02783,2,1,1,0
4231-LZUYM,Female,0,Yes,No,72,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",25.65,1887,0,"4+ years",0,1,1846.8,Low,1.02121,1,0,0,1
8944-AILEF,Male,0,Yes,No,29,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card (automatic)",19.45,340.85,0,"2-4 years",0,0,564.05,Low,0.603221,1,1,1,1
1855-AGAWH,Male,0,Yes,No,31,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",93.8,2939.8,0,"2-4 years",0,0,2907.8,High,1.01066,4,0,1,1
5562-BETPV,Male,0,Yes,Yes,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.65,19.65,0,"0-1 year",1,0,19.65,Low,0.951574,1,0,0,2
0970-QXPXW,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.65,19.65,0,"0-1 year",1,0,19.65,Low,0.951574,1,0,0,2
8835-VSDSE,Female,0,Yes,No,2,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",70.7,141.45,1,"0-1 year",1,0,141.4,High,0.993329,1,1,1,1
9540-JYROE,Male,0,No,No,8,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",70.1,551.35,1,"0-1 year",1,0,560.8,High,0.981399,1,1,1,0
0529-ONKER,Male,1,No,No,15,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",75.65,1398.6,1,"1-2 years",0,0,1134.75,High,1.23143,1,1,0,0
1468-DEFNC,Male,1,Yes,Yes,64,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",24.4,1548.65,0,"4+ years",0,1,1561.6,Low,0.991073,1,0,1,2
8189-XRIKE,Female,1,No,No,32,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",90.95,2897.95,0,"2-4 years",0,0,2910.4,High,0.99538,3,1,0,0
3398-ZOUAA,Male,1,Yes,No,21,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",69.1,1474.75,1,"1-2 years",0,0,1451.1,Medium,1.0156,1,1,1,1
1534-OULXE,Female,0,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,"One year",Yes,"Bank transfer (automatic)",49.7,2961.4,0,"4+ years",0,1,3031.7,Medium,0.97649,2,0,1,2
9867-NNXLC,Male,0,No,No,22,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.05,470.2,0,"1-2 years",0,0,441.1,Low,1.06356,1,1,1,0
4774-HHGGS,Male,0,Yes,No,30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.05,637.55,0,"2-4 years",0,0,571.5,Low,1.11362,1,0,0,1
3496-LFSZU,Male,0,Yes,No,4,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",70.5,294.2,0,"0-1 year",1,0,282,High,1.03958,1,1,0,1
7018-FPXHH,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,"Two year",Yes,"Bank transfer (automatic)",59.8,3457.45,0,"4+ years",0,1,3348.8,Medium,1.03214,4,0,1,2
7825-ECJRF,Female,0,No,No,19,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",106.6,1934.45,1,"1-2 years",0,0,2025.4,High,0.954624,4,1,1,0
1470-PSXNM,Male,0,Yes,No,49,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,No,"One year",Yes,"Electronic check",93.65,4520.15,0,"4+ years",0,1,4588.85,High,0.984814,4,0,1,1
8008-HAWED,Male,0,No,No,14,No,"No phone service",DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",50.75,712.75,1,"1-2 years",0,0,710.5,Medium,1.00176,3,1,1,0
9957-YODKZ,Male,1,Yes,No,6,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",80.8,457.1,0,"0-1 year",1,0,484.8,High,0.940922,2,1,1,1
4881-JVQOD,Male,1,Yes,No,10,No,"No phone service",DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",34.55,362.6,0,"0-1 year",1,0,345.5,Low,1.04646,1,1,1,1
0960-HUWBM,Male,0,Yes,Yes,65,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",104.1,6700.05,0,"4+ years",0,1,6766.5,High,0.990033,5,0,1,2
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",89.05,6254.45,0,"4+ years",0,1,6411.6,High,0.975338,7,0,1,1
8441-SHIPE,Female,0,No,No,67,Yes,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",25.6,1790.35,0,"4+ years",0,1,1715.2,Low,1.04321,1,0,1,0
7766-CLTIC,Female,0,No,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,"Mailed check",60.95,629.55,0,"0-1 year",1,0,609.5,Medium,1.0312,3,1,1,0
2662-NNTDK,Male,0,No,No,65,Yes,Yes,"Fiber optic","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",24.8,1600.95,0,"4+ years",0,1,1612,Low,0.992529,1,0,0,0
